index,dataset,BLEU,SacreBLEU,chrF++,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,meteor_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,lr_sum_tha_seacrowd_t2t,0.6600299443306056,0.17011348441401505,9.004514512138543,2.881967719836333,3.272257895488246,1.1983533103768635,2.911196796461917,2.9202252150613313,0.17533976021452696,0.16474836322797076,2.4317202961004156,2.5283605325424627,2.2155768565833998,0.7520380988331301,1.8989380388016321,1.8877624303452603,0
1,xl_sum_tha_seacrowd_t2t,1.4738452698164828,0.37469548704125105,11.32609763636468,2.75687683156219,3.9927922596075973,0.45305433448360377,3.9387865355685148,3.9850683741550443,0.0684104095564213,0.07983922944414734,0.5201026155453283,1.9519803517761891,1.8098295512701528,0.23028525876204373,1.793056890081857,1.7711396962183954,0
2,flores200_eng_Latn_tha_Thai_seacrowd_t2t,12.60537662694174,2.3041734603752957,40.522318404907395,8.558923868455024,16.34673757904594,7.531237535803253,16.232665120324135,16.284186715616784,0.16903595414234038,0.7753190862014826,0.9786240334704422,5.5610592601998485,8.477321353047413,1.8051003377340828,8.419009053108867,8.464693320279013,0
3,ntrex_128_eng-US_tha_seacrowd_t2t,12.457949065847114,3.4639113116349662,39.26096800838251,11.38246564124423,22.43099969533826,11.769217334493828,22.170260834570165,22.151542114950917,0.5227082629318692,2.0691426339839656,3.0133120179442368,8.898472205719852,13.034491489049573,3.854947707955725,12.861522455752555,12.8481956933661,0
4,flores200_tha_Thai_eng_Latn_seacrowd_t2t,18.33573829970966,18.710014161563823,51.97016503270622,55.290266933838424,53.556218270812074,27.440929711597217,48.05646088847782,48.13741907001808,18.706795926730173,18.63098669755604,51.94125498103481,55.243192377755804,53.42260466281638,27.292317382987125,47.90404039202096,48.030945984957874,0
5,ntrex_128_tha_eng-US_seacrowd_t2t,20.515191980596086,20.382343200263136,52.319496247096744,55.444619609549015,53.56076836929411,28.85927012043905,49.12087818468501,49.27414383241815,20.837731178761818,20.46930874274575,52.352585418186536,55.660626160562224,53.463422349376025,28.83517892676884,49.11294988232936,49.16418193537303,0
6,mkqa_tha_seacrowd_qa,0.02089380894219392,0.007129339704144502,1.6263028679713507,0.43860340864978337,0.5520429309287115,0.03989739225688886,0.535944949579128,0.5336504398571057,0.004288035312477192,0.006924336573086366,0.9273595914699049,0.37122728391365484,0.4847740919271306,0.03490530116925783,0.46953713161640187,0.4689729764748773,0
