index,dataset,BLEU,SacreBLEU,chrF++,meteor,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,meteor_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,lr_sum_tha_seacrowd_t2t,0.17030152671751408,0.1551459611043619,2.7844366000676968,3.209170502698197,2.047673041344289,0.4928489125643305,1.6882176091456726,1.685117513029414,0.1560758600868787,0.15499855384901207,2.765258356483063,3.138554146046816,2.051521669688148,0.48889715745959844,1.7065381925912984,1.6871210301518822,0
1,xl_sum_tha_seacrowd_t2t,0.08101161244970619,0.08948991716047137,0.6352781951072605,2.463076799523357,0.9198664782263819,0.18833582311527253,0.8710158120316971,0.8756916360375804,0.07277473189688885,0.08002989511153172,0.6264797087336859,2.458208749895364,0.9186685707363106,0.19093563167006605,0.8745739930511691,0.8785324613936644,0
2,flores200_eng_Latn_tha_Thai_seacrowd_t2t,6.067146202195766,0.6238732889985237,29.712326977141544,5.97291836383433,3.8201484865091526,1.6958365672422295,3.7263486660775764,3.7685958265975374,0.22923687989687822,0.26105472270736646,0.8989235030327858,3.8927245567805184,2.8897184144473638,0.6783100831668993,2.844820004475549,2.861657039367429,0
3,ntrex_128_eng-US_tha_seacrowd_t2t,4.129916704723734,0.659814805354698,22.273557435263367,8.013712149526214,6.386225695344263,3.016046570354048,6.170288459658646,6.224426841313382,0.4214013402629295,0.44364101543461715,2.9022869298258693,6.582498295834541,5.110423491309317,1.6002280630159336,4.950053234467461,4.993852406481137,0
4,flores200_tha_Thai_eng_Latn_seacrowd_t2t,6.736362287873769,6.817746962776583,41.41071556388474,42.5832109880738,33.651146533784434,16.61155886089486,29.370616453440224,30.2914891405617,6.840479981844581,6.786805174598077,41.42695823507846,42.52993025901655,33.312025383940046,16.414240023964975,29.051067644942258,29.967909448385612,0
5,ntrex_128_tha_eng-US_seacrowd_t2t,5.346938554068837,5.287068537309774,36.748952606231185,37.01642898701796,30.2470929147993,15.215182121449711,26.82005048685172,27.523124325421435,5.415260958633016,5.28799491718105,36.82224924861175,37.06422236133336,30.016019301345942,15.128490529924047,26.61428286215911,27.336180318730495,0
6,mkqa_tha_seacrowd_qa,0.01654155704528162,0.010305696732099088,1.2884919889824245,0.49845659135425097,0.4219073763881812,0.04486550097752307,0.4096828515753264,0.4072824070262755,0.008592822574253752,0.009654085715011347,0.9734959814742856,0.45289296242751653,0.410440794042395,0.04393963575436967,0.399512518444115,0.39675630923634836,0
